,pos,chrom,region
1,36705147,13,13_36705141_36705224
2,36705158,13,13_36705141_36705224
3,36705161,13,13_36705141_36705224
4,36705166,13,13_36705141_36705224
5,36705168,13,13_36705141_36705224
6,36705174,13,13_36705141_36705224
7,36705178,13,13_36705141_36705224
8,36705183,13,13_36705141_36705224
9,36705192,13,13_36705141_36705224
10,36705202,13,13_36705141_36705224
11,36705206,13,13_36705141_36705224
12,36705215,13,13_36705141_36705224
13,36705224,13,13_36705141_36705224
0,43339476,17,17_43339474_43339574
1,43339494,17,17_43339474_43339574
2,43339497,17,17_43339474_43339574
3,43339512,17,17_43339474_43339574
4,43339515,17,17_43339474_43339574
5,43339526,17,17_43339474_43339574
6,43339532,17,17_43339474_43339574
7,43339535,17,17_43339474_43339574
8,43339537,17,17_43339474_43339574
9,43339557,17,17_43339474_43339574
10,43339570,17,17_43339474_43339574
11,43339574,17,17_43339474_43339574
0,158147701,1,1_158147699_158147788
1,158147704,1,1_158147699_158147788
2,158147729,1,1_158147699_158147788
3,158147731,1,1_158147699_158147788
4,158147736,1,1_158147699_158147788
5,158147775,1,1_158147699_158147788
6,158147784,1,1_158147699_158147788
7,158147788,1,1_158147699_158147788
0,29611757,20,20_29611755_29611852
1,29611765,20,20_29611755_29611852
2,29611785,20,20_29611755_29611852
3,29611796,20,20_29611755_29611852
4,29611810,20,20_29611755_29611852
5,29611813,20,20_29611755_29611852
6,29611829,20,20_29611755_29611852
7,29611834,20,20_29611755_29611852
8,29611852,20,20_29611755_29611852
0,151479999,7,7_151479997_151480065
1,151480003,7,7_151479997_151480065
2,151480008,7,7_151479997_151480065
3,151480012,7,7_151479997_151480065
4,151480014,7,7_151479997_151480065
5,151480037,7,7_151479997_151480065
6,151480039,7,7_151479997_151480065
7,151480055,7,7_151479997_151480065
8,151480059,7,7_151479997_151480065
9,151480063,7,7_151479997_151480065
10,151480065,7,7_151479997_151480065
0,194871354,3,3_194871352_194871453
1,194871372,3,3_194871352_194871453
2,194871380,3,3_194871352_194871453
3,194871404,3,3_194871352_194871453
4,194871417,3,3_194871352_194871453
5,194871453,3,3_194871352_194871453
0,89597238,11,11_89597236_89597325
1,89597255,11,11_89597236_89597325
2,89597262,11,11_89597236_89597325
3,89597267,11,11_89597236_89597325
4,89597271,11,11_89597236_89597325
5,89597280,11,11_89597236_89597325
6,89597302,11,11_89597236_89597325
7,89597304,11,11_89597236_89597325
8,89597307,11,11_89597236_89597325
9,89597325,11,11_89597236_89597325
0,36920332,13,13_36920330_36920428
1,36920334,13,13_36920330_36920428
2,36920352,13,13_36920330_36920428
3,36920354,13,13_36920330_36920428
4,36920365,13,13_36920330_36920428
5,36920379,13,13_36920330_36920428
6,36920383,13,13_36920330_36920428
7,36920388,13,13_36920330_36920428
8,36920391,13,13_36920330_36920428
9,36920399,13,13_36920330_36920428
10,36920412,13,13_36920330_36920428
11,36920414,13,13_36920330_36920428
12,36920418,13,13_36920330_36920428
13,36920421,13,13_36920330_36920428
14,36920423,13,13_36920330_36920428
15,36920428,13,13_36920330_36920428
0,73509017,7,7_73509015_73509112
1,73509055,7,7_73509015_73509112
2,73509062,7,7_73509015_73509112
3,73509073,7,7_73509015_73509112
4,73509075,7,7_73509015_73509112
5,73509083,7,7_73509015_73509112
6,73509094,7,7_73509015_73509112
7,73509112,7,7_73509015_73509112
0,2692404,16,16_2692402_2692496
1,2692463,16,16_2692402_2692496
2,2692481,16,16_2692402_2692496
3,2692484,16,16_2692402_2692496
4,2692496,16,16_2692402_2692496
0,58977982,19,19_58977980_58978073
1,58977984,19,19_58977980_58978073
2,58977993,19,19_58977980_58978073
3,58978030,19,19_58977980_58978073
4,58978045,19,19_58977980_58978073
5,58978066,19,19_58977980_58978073
6,58978073,19,19_58977980_58978073
0,11025794,1,1_11025792_11025874
1,11025811,1,1_11025792_11025874
2,11025828,1,1_11025792_11025874
3,11025836,1,1_11025792_11025874
4,11025866,1,1_11025792_11025874
5,11025874,1,1_11025792_11025874
0,36705041,13,13_36705039_36705128
1,36705047,13,13_36705039_36705128
2,36705051,13,13_36705039_36705128
3,36705055,13,13_36705039_36705128
4,36705060,13,13_36705039_36705128
5,36705066,13,13_36705039_36705128
6,36705071,13,13_36705039_36705128
7,36705095,13,13_36705039_36705128
8,36705099,13,13_36705039_36705128
9,36705106,13,13_36705039_36705128
10,36705116,13,13_36705039_36705128
11,36705120,13,13_36705039_36705128
12,36705125,13,13_36705039_36705128
13,36705128,13,13_36705039_36705128
0,91793321,9,9_91793319_91793420
1,91793325,9,9_91793319_91793420
2,91793334,9,9_91793319_91793420
3,91793350,9,9_91793319_91793420
4,91793365,9,9_91793319_91793420
5,91793383,9,9_91793319_91793420
6,91793391,9,9_91793319_91793420
7,91793400,9,9_91793319_91793420
8,91793404,9,9_91793319_91793420
9,91793408,9,9_91793319_91793420
10,91793420,9,9_91793319_91793420
0,168155219,4,4_168155217_168155306
1,168155222,4,4_168155217_168155306
2,168155226,4,4_168155217_168155306
3,168155230,4,4_168155217_168155306
4,168155237,4,4_168155217_168155306
5,168155250,4,4_168155217_168155306
6,168155253,4,4_168155217_168155306
7,168155255,4,4_168155217_168155306
8,168155264,4,4_168155217_168155306
9,168155285,4,4_168155217_168155306
10,168155306,4,4_168155217_168155306
0,44746605,20,20_44746603_44746686
1,44746651,20,20_44746603_44746686
2,44746655,20,20_44746603_44746686
3,44746681,20,20_44746603_44746686
4,44746686,20,20_44746603_44746686
0,206548145,2,2_206548143_206548244
1,206548164,2,2_206548143_206548244
2,206548171,2,2_206548143_206548244
3,206548224,2,2_206548143_206548244
4,206548244,2,2_206548143_206548244
0,37667624,14,14_37667622_37667712
1,37667626,14,14_37667622_37667712
2,37667651,14,14_37667622_37667712
3,37667666,14,14_37667622_37667712
4,37667689,14,14_37667622_37667712
5,37667712,14,14_37667622_37667712
0,36919626,13,13_36919624_36919688
1,36919634,13,13_36919624_36919688
2,36919664,13,13_36919624_36919688
3,36919674,13,13_36919624_36919688
4,36919688,13,13_36919624_36919688
0,87887677,16,16_87887675_87887773
1,87887692,16,16_87887675_87887773
2,87887729,16,16_87887675_87887773
3,87887763,16,16_87887675_87887773
4,87887773,16,16_87887675_87887773
0,22549136,20,20_22549134_22549219
1,22549142,20,20_22549134_22549219
2,22549150,20,20_22549134_22549219
3,22549162,20,20_22549134_22549219
4,22549194,20,20_22549134_22549219
5,22549213,20,20_22549134_22549219
6,22549219,20,20_22549134_22549219
0,50037196,19,19_50037194_50037282
1,50037216,19,19_50037194_50037282
2,50037220,19,19_50037194_50037282
3,50037235,19,19_50037194_50037282
4,50037242,19,19_50037194_50037282
5,50037282,19,19_50037194_50037282
0,62996178,6,6_62996176_62996273
1,62996183,6,6_62996176_62996273
2,62996197,6,6_62996176_62996273
3,62996199,6,6_62996176_62996273
4,62996214,6,6_62996176_62996273
5,62996220,6,6_62996176_62996273
6,62996227,6,6_62996176_62996273
7,62996273,6,6_62996176_62996273
0,36987883,14,14_36987881_36987976
1,36987889,14,14_36987881_36987976
2,36987906,14,14_36987881_36987976
3,36987918,14,14_36987881_36987976
4,36987921,14,14_36987881_36987976
5,36987942,14,14_36987881_36987976
6,36987944,14,14_36987881_36987976
7,36987955,14,14_36987881_36987976
8,36987958,14,14_36987881_36987976
9,36987966,14,14_36987881_36987976
10,36987976,14,14_36987881_36987976
0,5068037,3,3_5068035_5068122
1,5068044,3,3_5068035_5068122
2,5068056,3,3_5068035_5068122
3,5068062,3,3_5068035_5068122
4,5068081,3,3_5068035_5068122
5,5068085,3,3_5068035_5068122
6,5068122,3,3_5068035_5068122
0,5471387,6,6_5471385_5471481
1,5471391,6,6_5471385_5471481
2,5471428,6,6_5471385_5471481
3,5471462,6,6_5471385_5471481
4,5471481,6,6_5471385_5471481
0,34894964,20,20_34894962_34895057
1,34894971,20,20_34894962_34895057
2,34894974,20,20_34894962_34895057
3,34894989,20,20_34894962_34895057
4,34895025,20,20_34894962_34895057
5,34895045,20,20_34894962_34895057
6,34895047,20,20_34894962_34895057
7,34895057,20,20_34894962_34895057
0,145502189,1,1_145502187_145502284
1,145502243,1,1_145502187_145502284
2,145502250,1,1_145502187_145502284
3,145502262,1,1_145502187_145502284
4,145502284,1,1_145502187_145502284
0,145566769,4,4_145566767_145566866
1,145566774,4,4_145566767_145566866
2,145566781,4,4_145566767_145566866
3,145566786,4,4_145566767_145566866
4,145566841,4,4_145566767_145566866
5,145566866,4,4_145566767_145566866
0,46934838,22,22_46934836_46934902
1,46934855,22,22_46934836_46934902
2,46934860,22,22_46934836_46934902
3,46934884,22,22_46934836_46934902
4,46934902,22,22_46934836_46934902
0,2751657,5,5_2751655_2751755
1,2751673,5,5_2751655_2751755
2,2751678,5,5_2751655_2751755
3,2751680,5,5_2751655_2751755
4,2751685,5,5_2751655_2751755
5,2751690,5,5_2751655_2751755
6,2751693,5,5_2751655_2751755
7,2751696,5,5_2751655_2751755
8,2751704,5,5_2751655_2751755
9,2751710,5,5_2751655_2751755
10,2751713,5,5_2751655_2751755
11,2751722,5,5_2751655_2751755
12,2751724,5,5_2751655_2751755
13,2751730,5,5_2751655_2751755
14,2751737,5,5_2751655_2751755
15,2751743,5,5_2751655_2751755
16,2751745,5,5_2751655_2751755
17,2751747,5,5_2751655_2751755
18,2751755,5,5_2751655_2751755
0,125053350,12,12_125053348_125053436
1,125053406,12,12_125053348_125053436
2,125053419,12,12_125053348_125053436
3,125053434,12,12_125053348_125053436
4,125053436,12,12_125053348_125053436
0,56264944,11,11_56264942_56265022
1,56264969,11,11_56264942_56265022
2,56264985,11,11_56264942_56265022
3,56264989,11,11_56264942_56265022
4,56265003,11,11_56264942_56265022
5,56265013,11,11_56264942_56265022
6,56265022,11,11_56264942_56265022
0,95942641,12,12_95942639_95942738
1,95942646,12,12_95942639_95942738
2,95942648,12,12_95942639_95942738
3,95942660,12,12_95942639_95942738
4,95942686,12,12_95942639_95942738
5,95942689,12,12_95942639_95942738
6,95942697,12,12_95942639_95942738
7,95942699,12,12_95942639_95942738
8,95942706,12,12_95942639_95942738
9,95942717,12,12_95942639_95942738
10,95942724,12,12_95942639_95942738
11,95942731,12,12_95942639_95942738
12,95942733,12,12_95942639_95942738
13,95942738,12,12_95942639_95942738
0,63386066,7,7_63386064_63386120
1,63386082,7,7_63386064_63386120
2,63386094,7,7_63386064_63386120
3,63386097,7,7_63386064_63386120
4,63386100,7,7_63386064_63386120
5,63386120,7,7_63386064_63386120
0,234040802,1,1_234040800_234040894
1,234040833,1,1_234040800_234040894
2,234040847,1,1_234040800_234040894
3,234040850,1,1_234040800_234040894
4,234040874,1,1_234040800_234040894
5,234040885,1,1_234040800_234040894
6,234040890,1,1_234040800_234040894
7,234040894,1,1_234040800_234040894
0,119529133,3,3_119529131_119529219
1,119529135,3,3_119529131_119529219
2,119529138,3,3_119529131_119529219
3,119529146,3,3_119529131_119529219
4,119529148,3,3_119529131_119529219
5,119529158,3,3_119529131_119529219
6,119529180,3,3_119529131_119529219
7,119529209,3,3_119529131_119529219
8,119529219,3,3_119529131_119529219
0,78354086,1,1_78354084_78354161
1,78354103,1,1_78354084_78354161
2,78354148,1,1_78354084_78354161
3,78354158,1,1_78354084_78354161
4,78354161,1,1_78354084_78354161
0,7942515,17,17_7942513_7942613
1,7942551,17,17_7942513_7942613
2,7942561,17,17_7942513_7942613
3,7942596,17,17_7942513_7942613
4,7942613,17,17_7942513_7942613
0,157825448,3,3_157825446_157825548
1,157825452,3,3_157825446_157825548
2,157825494,3,3_157825446_157825548
3,157825500,3,3_157825446_157825548
4,157825533,3,3_157825446_157825548
5,157825538,3,3_157825446_157825548
6,157825548,3,3_157825446_157825548
0,100484166,4,4_100484164_100484257
1,100484197,4,4_100484164_100484257
2,100484224,4,4_100484164_100484257
3,100484237,4,4_100484164_100484257
4,100484244,4,4_100484164_100484257
5,100484257,4,4_100484164_100484257
0,205419000,1,1_205418998_205419099
1,205419026,1,1_205418998_205419099
2,205419033,1,1_205418998_205419099
3,205419048,1,1_205418998_205419099
4,205419099,1,1_205418998_205419099
0,49224165,19,19_49224163_49224264
1,49224169,19,19_49224163_49224264
2,49224188,19,19_49224163_49224264
3,49224194,19,19_49224163_49224264
4,49224196,19,19_49224163_49224264
5,49224223,19,19_49224163_49224264
6,49224229,19,19_49224163_49224264
7,49224243,19,19_49224163_49224264
8,49224264,19,19_49224163_49224264
0,95942226,12,12_95942224_95942302
1,95942231,12,12_95942224_95942302
2,95942239,12,12_95942224_95942302
3,95942250,12,12_95942224_95942302
4,95942268,12,12_95942224_95942302
5,95942271,12,12_95942224_95942302
6,95942282,12,12_95942224_95942302
7,95942287,12,12_95942224_95942302
8,95942290,12,12_95942224_95942302
9,95942302,12,12_95942224_95942302
0,78493823,13,13_78493821_78493920
1,78493854,13,13_78493821_78493920
2,78493874,13,13_78493821_78493920
3,78493878,13,13_78493821_78493920
4,78493920,13,13_78493821_78493920
0,34973510,19,19_34973508_34973601
1,34973514,19,19_34973508_34973601
2,34973518,19,19_34973508_34973601
3,34973523,19,19_34973508_34973601
4,34973525,19,19_34973508_34973601
5,34973529,19,19_34973508_34973601
6,34973532,19,19_34973508_34973601
7,34973534,19,19_34973508_34973601
8,34973545,19,19_34973508_34973601
9,34973554,19,19_34973508_34973601
10,34973558,19,19_34973508_34973601
11,34973563,19,19_34973508_34973601
12,34973576,19,19_34973508_34973601
13,34973578,19,19_34973508_34973601
14,34973593,19,19_34973508_34973601
15,34973601,19,19_34973508_34973601
0,36983456,14,14_36983454_36983554
1,36983459,14,14_36983454_36983554
2,36983473,14,14_36983454_36983554
3,36983493,14,14_36983454_36983554
4,36983518,14,14_36983454_36983554
5,36983520,14,14_36983454_36983554
6,36983542,14,14_36983454_36983554
7,36983554,14,14_36983454_36983554
0,57267371,11,11_57267369_57267445
1,57267381,11,11_57267369_57267445
2,57267397,11,11_57267369_57267445
3,57267429,11,11_57267369_57267445
4,57267445,11,11_57267369_57267445
0,1851644,5,5_1851642_1851718
1,1851656,5,5_1851642_1851718
2,1851668,5,5_1851642_1851718
3,1851705,5,5_1851642_1851718
4,1851718,5,5_1851642_1851718
0,43508222,17,17_43508220_43508320
1,43508226,17,17_43508220_43508320
2,43508250,17,17_43508220_43508320
3,43508267,17,17_43508220_43508320
4,43508291,17,17_43508220_43508320
5,43508311,17,17_43508220_43508320
6,43508320,17,17_43508220_43508320
0,105399396,14,14_105399394_105399469
1,105399402,14,14_105399394_105399469
2,105399409,14,14_105399394_105399469
3,105399419,14,14_105399394_105399469
4,105399425,14,14_105399394_105399469
5,105399429,14,14_105399394_105399469
6,105399433,14,14_105399394_105399469
7,105399437,14,14_105399394_105399469
8,105399440,14,14_105399394_105399469
9,105399447,14,14_105399394_105399469
10,105399451,14,14_105399394_105399469
11,105399469,14,14_105399394_105399469
0,205419111,1,1_205419109_205419204
1,205419119,1,1_205419109_205419204
2,205419148,1,1_205419109_205419204
3,205419158,1,1_205419109_205419204
4,205419204,1,1_205419109_205419204
0,55000877,7,7_55000875_55000954
1,55000879,7,7_55000875_55000954
2,55000889,7,7_55000875_55000954
3,55000897,7,7_55000875_55000954
4,55000915,7,7_55000875_55000954
5,55000920,7,7_55000875_55000954
6,55000927,7,7_55000875_55000954
7,55000938,7,7_55000875_55000954
8,55000948,7,7_55000875_55000954
9,55000954,7,7_55000875_55000954
0,95942120,12,12_95942118_95942212
1,95942122,12,12_95942118_95942212
2,95942136,12,12_95942118_95942212
3,95942139,12,12_95942118_95942212
4,95942143,12,12_95942118_95942212
5,95942148,12,12_95942118_95942212
6,95942157,12,12_95942118_95942212
7,95942159,12,12_95942118_95942212
8,95942178,12,12_95942118_95942212
9,95942187,12,12_95942118_95942212
10,95942191,12,12_95942118_95942212
11,95942193,12,12_95942118_95942212
12,95942197,12,12_95942118_95942212
13,95942212,12,12_95942118_95942212
0,2739833,5,5_2739831_2739932
1,2739835,5,5_2739831_2739932
2,2739837,5,5_2739831_2739932
3,2739839,5,5_2739831_2739932
4,2739861,5,5_2739831_2739932
5,2739887,5,5_2739831_2739932
6,2739892,5,5_2739831_2739932
7,2739900,5,5_2739831_2739932
8,2739912,5,5_2739831_2739932
9,2739923,5,5_2739831_2739932
10,2739932,5,5_2739831_2739932
0,12867683,12,12_12867681_12867781
1,12867724,12,12_12867681_12867781
2,12867726,12,12_12867681_12867781
3,12867729,12,12_12867681_12867781
4,12867732,12,12_12867681_12867781
5,12867747,12,12_12867681_12867781
6,12867753,12,12_12867681_12867781
7,12867781,12,12_12867681_12867781
0,127836102,6,6_127836100_127836199
1,127836107,6,6_127836100_127836199
2,127836138,6,6_127836100_127836199
3,127836159,6,6_127836100_127836199
4,127836168,6,6_127836100_127836199
5,127836183,6,6_127836100_127836199
6,127836189,6,6_127836100_127836199
7,127836199,6,6_127836100_127836199
0,1853544,11,11_1853542_1853634
1,1853568,11,11_1853542_1853634
2,1853576,11,11_1853542_1853634
3,1853594,11,11_1853542_1853634
4,1853608,11,11_1853542_1853634
5,1853634,11,11_1853542_1853634
0,7195301,4,4_7195299_7195390
1,7195303,4,4_7195299_7195390
2,7195309,4,4_7195299_7195390
3,7195315,4,4_7195299_7195390
4,7195324,4,4_7195299_7195390
5,7195335,4,4_7195299_7195390
6,7195344,4,4_7195299_7195390
7,7195390,4,4_7195299_7195390
0,16757944,12,12_16757942_16758039
1,16757947,12,12_16757942_16758039
2,16757954,12,12_16757942_16758039
3,16757980,12,12_16757942_16758039
4,16757985,12,12_16757942_16758039
5,16757993,12,12_16757942_16758039
6,16758021,12,12_16757942_16758039
7,16758039,12,12_16757942_16758039
0,122400437,3,3_122400435_122400523
1,122400445,3,3_122400435_122400523
2,122400453,3,3_122400435_122400523
3,122400474,3,3_122400435_122400523
4,122400478,3,3_122400435_122400523
5,122400498,3,3_122400435_122400523
6,122400509,3,3_122400435_122400523
7,122400523,3,3_122400435_122400523
0,232055505,2,2_232055503_232055603
1,232055508,2,2_232055503_232055603
2,232055535,2,2_232055503_232055603
3,232055577,2,2_232055503_232055603
4,232055581,2,2_232055503_232055603
5,232055601,2,2_232055503_232055603
6,232055603,2,2_232055503_232055603
0,26834620,10,10_26834618_26834683
1,26834637,10,10_26834618_26834683
2,26834643,10,10_26834618_26834683
3,26834645,10,10_26834618_26834683
4,26834667,10,10_26834618_26834683
5,26834675,10,10_26834618_26834683
6,26834683,10,10_26834618_26834683
0,38067397,14,14_38067395_38067497
1,38067447,14,14_38067395_38067497
2,38067461,14,14_38067395_38067497
3,38067463,14,14_38067395_38067497
4,38067475,14,14_38067395_38067497
5,38067480,14,14_38067395_38067497
6,38067489,14,14_38067395_38067497
7,38067497,14,14_38067395_38067497
