chrom,start,end,region,panel
chr17,76354955,76354956,chr17_76354925_76355020,TSMA_panel
chr17,76354963,76354964,chr17_76354925_76355020,TSMA_panel
chr17,76354965,76354966,chr17_76354925_76355020,TSMA_panel
chr17,76354981,76354982,chr17_76354925_76355020,TSMA_panel
chr17,76354984,76354985,chr17_76354925_76355020,TSMA_panel
chr17,76354990,76354991,chr17_76354925_76355020,TSMA_panel
chr17,76355009,76355010,chr17_76354925_76355020,TSMA_panel
chr17,76355014,76355015,chr17_76354925_76355020,TSMA_panel
chr17,76355017,76355018,chr17_76354925_76355020,TSMA_panel
chr17,76355020,76355021,chr17_76354925_76355020,TSMA_panel
chr17,76355029,76355030,chr17_76355027_76355115,TSMA_panel
chr17,76355044,76355045,chr17_76355027_76355115,TSMA_panel
chr17,76355061,76355062,chr17_76355027_76355115,TSMA_panel
chr17,76355068,76355069,chr17_76355027_76355115,TSMA_panel
chr17,76355089,76355090,chr17_76355027_76355115,TSMA_panel
chr17,76355115,76355116,chr17_76355027_76355115,TSMA_panel
chr17,77078903,77078904,chr17_77078901_77078999,TSMA_panel
chr17,77078905,77078906,chr17_77078901_77078999,TSMA_panel
chr17,77078918,77078919,chr17_77078901_77078999,TSMA_panel
chr17,77078931,77078932,chr17_77078901_77078999,TSMA_panel
chr17,77078934,77078935,chr17_77078901_77078999,TSMA_panel
chr17,77078999,77079000,chr17_77078901_77078999,TSMA_panel
chr17,77674202,77674203,chr17_77674200_77674251,TSMA_panel
chr17,77674212,77674213,chr17_77674200_77674251,TSMA_panel
chr17,77674216,77674217,chr17_77674200_77674251,TSMA_panel
chr17,77674246,77674247,chr17_77674200_77674251,TSMA_panel
chr17,77674251,77674252,chr17_77674200_77674251,TSMA_panel
chr17,77895596,77895597,chr17_77895594_77895684,TSMA_panel
chr17,77895615,77895616,chr17_77895594_77895684,TSMA_panel
chr17,77895642,77895643,chr17_77895594_77895684,TSMA_panel
chr17,77895664,77895665,chr17_77895594_77895684,TSMA_panel
chr17,77895670,77895671,chr17_77895594_77895684,TSMA_panel
chr17,77895684,77895685,chr17_77895594_77895684,TSMA_panel
chr17,79071395,79071396,chr17_79071393_79071477,TSMA_panel
chr17,79071420,79071421,chr17_79071393_79071477,TSMA_panel
chr17,79071430,79071431,chr17_79071393_79071477,TSMA_panel
chr17,79071437,79071438,chr17_79071393_79071477,TSMA_panel
chr17,79071477,79071478,chr17_79071393_79071477,TSMA_panel
chr17,79397053,79397054,chr17_79397051_79397151,TSMA_panel
chr17,79397057,79397058,chr17_79397051_79397151,TSMA_panel
chr17,79397063,79397064,chr17_79397051_79397151,TSMA_panel
chr17,79397132,79397133,chr17_79397051_79397151,TSMA_panel
chr17,79397148,79397149,chr17_79397051_79397151,TSMA_panel
chr17,79397151,79397152,chr17_79397051_79397151,TSMA_panel
chr17,79503718,79503719,chr17_79503716_79503812,TSMA_panel
chr17,79503731,79503732,chr17_79503716_79503812,TSMA_panel
chr17,79503733,79503734,chr17_79503716_79503812,TSMA_panel
chr17,79503758,79503759,chr17_79503716_79503812,TSMA_panel
chr17,79503763,79503764,chr17_79503716_79503812,TSMA_panel
chr17,79503769,79503770,chr17_79503716_79503812,TSMA_panel
chr17,79503772,79503773,chr17_79503716_79503812,TSMA_panel
chr17,79503793,79503794,chr17_79503716_79503812,TSMA_panel
chr17,79503796,79503797,chr17_79503716_79503812,TSMA_panel
chr17,79503799,79503800,chr17_79503716_79503812,TSMA_panel
chr17,79503806,79503807,chr17_79503716_79503812,TSMA_panel
chr17,79503812,79503813,chr17_79503716_79503812,TSMA_panel
chr17,79503925,79503926,chr17_79503923_79504022,TSMA_panel
chr17,79503935,79503936,chr17_79503923_79504022,TSMA_panel
chr17,79503941,79503942,chr17_79503923_79504022,TSMA_panel
chr17,79503950,79503951,chr17_79503923_79504022,TSMA_panel
chr17,79503953,79503954,chr17_79503923_79504022,TSMA_panel
chr17,79503956,79503957,chr17_79503923_79504022,TSMA_panel
chr17,79503960,79503961,chr17_79503923_79504022,TSMA_panel
chr17,79503962,79503963,chr17_79503923_79504022,TSMA_panel
chr17,79503965,79503966,chr17_79503923_79504022,TSMA_panel
chr17,79503974,79503975,chr17_79503923_79504022,TSMA_panel
chr17,79503980,79503981,chr17_79503923_79504022,TSMA_panel
chr17,79503987,79503988,chr17_79503923_79504022,TSMA_panel
chr17,79503993,79503994,chr17_79503923_79504022,TSMA_panel
chr17,79503995,79503996,chr17_79503923_79504022,TSMA_panel
chr17,79503999,79504000,chr17_79503923_79504022,TSMA_panel
chr17,79504011,79504012,chr17_79503923_79504022,TSMA_panel
chr17,79504013,79504014,chr17_79503923_79504022,TSMA_panel
chr17,79504017,79504018,chr17_79503923_79504022,TSMA_panel
chr17,79504022,79504023,chr17_79503923_79504022,TSMA_panel
chr17,80186522,80186523,chr17_80186520_80186620,TSMA_panel
chr17,80186525,80186526,chr17_80186520_80186620,TSMA_panel
chr17,80186535,80186536,chr17_80186520_80186620,TSMA_panel
chr17,80186543,80186544,chr17_80186520_80186620,TSMA_panel
chr17,80186558,80186559,chr17_80186520_80186620,TSMA_panel
chr17,80186571,80186572,chr17_80186520_80186620,TSMA_panel
chr17,80186573,80186574,chr17_80186520_80186620,TSMA_panel
chr17,80186578,80186579,chr17_80186520_80186620,TSMA_panel
chr17,80186583,80186584,chr17_80186520_80186620,TSMA_panel
chr17,80186588,80186589,chr17_80186520_80186620,TSMA_panel
chr17,80186596,80186597,chr17_80186520_80186620,TSMA_panel
chr17,80186604,80186605,chr17_80186520_80186620,TSMA_panel
chr17,80186607,80186608,chr17_80186520_80186620,TSMA_panel
chr17,80186612,80186613,chr17_80186520_80186620,TSMA_panel
chr17,80186620,80186621,chr17_80186520_80186620,TSMA_panel
chr17,81048185,81048186,chr17_81048183_81048282,TSMA_panel
chr17,81048206,81048207,chr17_81048183_81048282,TSMA_panel
chr17,81048211,81048212,chr17_81048183_81048282,TSMA_panel
chr17,81048238,81048239,chr17_81048183_81048282,TSMA_panel
chr17,81048282,81048283,chr17_81048183_81048282,TSMA_panel
chr17,81060788,81060789,chr17_81060786_81060886,TSMA_panel
chr17,81060791,81060792,chr17_81060786_81060886,TSMA_panel
chr17,81060796,81060797,chr17_81060786_81060886,TSMA_panel
chr17,81060812,81060813,chr17_81060786_81060886,TSMA_panel
chr17,81060820,81060821,chr17_81060786_81060886,TSMA_panel
chr17,81060828,81060829,chr17_81060786_81060886,TSMA_panel
chr17,81060844,81060845,chr17_81060786_81060886,TSMA_panel
chr17,81060852,81060853,chr17_81060786_81060886,TSMA_panel
chr17,81060860,81060861,chr17_81060786_81060886,TSMA_panel
chr17,81060880,81060881,chr17_81060786_81060886,TSMA_panel
chr17,81060886,81060887,chr17_81060786_81060886,TSMA_panel
chr17,901030,901031,chr17_901028_901096,TSMA_panel
chr17,901038,901039,chr17_901028_901096,TSMA_panel
chr17,901046,901047,chr17_901028_901096,TSMA_panel
chr17,901076,901077,chr17_901028_901096,TSMA_panel
chr17,901096,901097,chr17_901028_901096,TSMA_panel
chr18,97006,97007,chr18_97004_97099,TSMA_panel
chr18,97022,97023,chr18_97004_97099,TSMA_panel
chr18,97035,97036,chr18_97004_97099,TSMA_panel
chr18,97066,97067,chr18_97004_97099,TSMA_panel
chr18,97082,97083,chr18_97004_97099,TSMA_panel
chr18,97095,97096,chr18_97004_97099,TSMA_panel
chr18,97099,97100,chr18_97004_97099,TSMA_panel
chr19,10444584,10444585,chr19_10444582_10444682,TSMA_panel
chr19,10444628,10444629,chr19_10444582_10444682,TSMA_panel
chr19,10444633,10444634,chr19_10444582_10444682,TSMA_panel
chr19,10444652,10444653,chr19_10444582_10444682,TSMA_panel
chr19,10444670,10444671,chr19_10444582_10444682,TSMA_panel
chr19,10444682,10444683,chr19_10444582_10444682,TSMA_panel
chr19,1132273,1132274,chr19_1132271_1132372,TSMA_panel
chr19,1132285,1132286,chr19_1132271_1132372,TSMA_panel
chr19,1132288,1132289,chr19_1132271_1132372,TSMA_panel
chr19,1132291,1132292,chr19_1132271_1132372,TSMA_panel
chr19,1132294,1132295,chr19_1132271_1132372,TSMA_panel
chr19,1132313,1132314,chr19_1132271_1132372,TSMA_panel
chr19,1132339,1132340,chr19_1132271_1132372,TSMA_panel
chr19,1132345,1132346,chr19_1132271_1132372,TSMA_panel
chr19,1132364,1132365,chr19_1132271_1132372,TSMA_panel
chr19,1132372,1132373,chr19_1132271_1132372,TSMA_panel
chr19,13210192,13210193,chr19_13210190_13210290,TSMA_panel
chr19,13210201,13210202,chr19_13210190_13210290,TSMA_panel
chr19,13210204,13210205,chr19_13210190_13210290,TSMA_panel
chr19,13210210,13210211,chr19_13210190_13210290,TSMA_panel
chr19,13210214,13210215,chr19_13210190_13210290,TSMA_panel
chr19,13210220,13210221,chr19_13210190_13210290,TSMA_panel
chr19,13210222,13210223,chr19_13210190_13210290,TSMA_panel
chr19,13210229,13210230,chr19_13210190_13210290,TSMA_panel
chr19,13210233,13210234,chr19_13210190_13210290,TSMA_panel
chr19,13210235,13210236,chr19_13210190_13210290,TSMA_panel
chr19,13210241,13210242,chr19_13210190_13210290,TSMA_panel
chr19,13210246,13210247,chr19_13210190_13210290,TSMA_panel
chr19,13210254,13210255,chr19_13210190_13210290,TSMA_panel
chr19,13210258,13210259,chr19_13210190_13210290,TSMA_panel
chr19,13210266,13210267,chr19_13210190_13210290,TSMA_panel
chr19,13210269,13210270,chr19_13210190_13210290,TSMA_panel
chr19,13210273,13210274,chr19_13210190_13210290,TSMA_panel
chr19,13210276,13210277,chr19_13210190_13210290,TSMA_panel
chr19,13210279,13210280,chr19_13210190_13210290,TSMA_panel
chr19,13210290,13210291,chr19_13210190_13210290,TSMA_panel
chr19,15890625,15890626,chr19_15890623_15890716,TSMA_panel
chr19,15890636,15890637,chr19_15890623_15890716,TSMA_panel
chr19,15890668,15890669,chr19_15890623_15890716,TSMA_panel
chr19,15890688,15890689,chr19_15890623_15890716,TSMA_panel
chr19,15890716,15890717,chr19_15890623_15890716,TSMA_panel
chr19,16436726,16436727,chr19_16436724_16436823,TSMA_panel
chr19,16436728,16436729,chr19_16436724_16436823,TSMA_panel
chr19,16436732,16436733,chr19_16436724_16436823,TSMA_panel
chr19,16436735,16436736,chr19_16436724_16436823,TSMA_panel
chr19,16436747,16436748,chr19_16436724_16436823,TSMA_panel
chr19,16436753,16436754,chr19_16436724_16436823,TSMA_panel
chr19,16436758,16436759,chr19_16436724_16436823,TSMA_panel
chr19,16436779,16436780,chr19_16436724_16436823,TSMA_panel
chr19,16436781,16436782,chr19_16436724_16436823,TSMA_panel
chr19,16436788,16436789,chr19_16436724_16436823,TSMA_panel
chr19,16436811,16436812,chr19_16436724_16436823,TSMA_panel
chr19,16436823,16436824,chr19_16436724_16436823,TSMA_panel
chr19,16436831,16436832,chr19_16436829_16436913,TSMA_panel
chr19,16436835,16436836,chr19_16436829_16436913,TSMA_panel
chr19,16436849,16436850,chr19_16436829_16436913,TSMA_panel
chr19,16436854,16436855,chr19_16436829_16436913,TSMA_panel
chr19,16436858,16436859,chr19_16436829_16436913,TSMA_panel
chr19,16436869,16436870,chr19_16436829_16436913,TSMA_panel
chr19,16436875,16436876,chr19_16436829_16436913,TSMA_panel
chr19,16436883,16436884,chr19_16436829_16436913,TSMA_panel
chr19,16436885,16436886,chr19_16436829_16436913,TSMA_panel
chr19,16436898,16436899,chr19_16436829_16436913,TSMA_panel
chr19,16436909,16436910,chr19_16436829_16436913,TSMA_panel
chr19,16436911,16436912,chr19_16436829_16436913,TSMA_panel
chr19,16436913,16436914,chr19_16436829_16436913,TSMA_panel
chr19,17346722,17346723,chr19_17346720_17346819,TSMA_panel
chr19,17346724,17346725,chr19_17346720_17346819,TSMA_panel
chr19,17346735,17346736,chr19_17346720_17346819,TSMA_panel
chr19,17346737,17346738,chr19_17346720_17346819,TSMA_panel
chr19,17346746,17346747,chr19_17346720_17346819,TSMA_panel
chr19,17346753,17346754,chr19_17346720_17346819,TSMA_panel
chr19,17346762,17346763,chr19_17346720_17346819,TSMA_panel
chr19,17346776,17346777,chr19_17346720_17346819,TSMA_panel
chr19,17346779,17346780,chr19_17346720_17346819,TSMA_panel
chr19,17346783,17346784,chr19_17346720_17346819,TSMA_panel
chr19,17346792,17346793,chr19_17346720_17346819,TSMA_panel
chr19,17346798,17346799,chr19_17346720_17346819,TSMA_panel
chr19,17346801,17346802,chr19_17346720_17346819,TSMA_panel
chr19,17346807,17346808,chr19_17346720_17346819,TSMA_panel
chr19,17346819,17346820,chr19_17346720_17346819,TSMA_panel
chr19,17346827,17346828,chr19_17346825_17346920,TSMA_panel
chr19,17346833,17346834,chr19_17346825_17346920,TSMA_panel
chr19,17346846,17346847,chr19_17346825_17346920,TSMA_panel
chr19,17346852,17346853,chr19_17346825_17346920,TSMA_panel
chr19,17346859,17346860,chr19_17346825_17346920,TSMA_panel
chr19,17346863,17346864,chr19_17346825_17346920,TSMA_panel
chr19,17346865,17346866,chr19_17346825_17346920,TSMA_panel
chr19,17346873,17346874,chr19_17346825_17346920,TSMA_panel
chr19,17346878,17346879,chr19_17346825_17346920,TSMA_panel
chr19,17346885,17346886,chr19_17346825_17346920,TSMA_panel
chr19,17346908,17346909,chr19_17346825_17346920,TSMA_panel
chr19,17346920,17346921,chr19_17346825_17346920,TSMA_panel
chr19,17403148,17403149,chr19_17403146_17403238,TSMA_panel
chr19,17403171,17403172,chr19_17403146_17403238,TSMA_panel
chr19,17403176,17403177,chr19_17403146_17403238,TSMA_panel
chr19,17403221,17403222,chr19_17403146_17403238,TSMA_panel
chr19,17403232,17403233,chr19_17403146_17403238,TSMA_panel
chr19,17403238,17403239,chr19_17403146_17403238,TSMA_panel
chr19,18977405,18977406,chr19_18977403_18977495,TSMA_panel
chr19,18977467,18977468,chr19_18977403_18977495,TSMA_panel
chr19,18977471,18977472,chr19_18977403_18977495,TSMA_panel
chr19,18977485,18977486,chr19_18977403_18977495,TSMA_panel
chr19,18977491,18977492,chr19_18977403_18977495,TSMA_panel
chr19,18977495,18977496,chr19_18977403_18977495,TSMA_panel
chr19,19043488,19043489,chr19_19043486_19043571,TSMA_panel
chr19,19043491,19043492,chr19_19043486_19043571,TSMA_panel
chr19,19043496,19043497,chr19_19043486_19043571,TSMA_panel
chr19,19043508,19043509,chr19_19043486_19043571,TSMA_panel
chr19,19043543,19043544,chr19_19043486_19043571,TSMA_panel
chr19,19043552,19043553,chr19_19043486_19043571,TSMA_panel
chr19,19043565,19043566,chr19_19043486_19043571,TSMA_panel
chr19,19043571,19043572,chr19_19043486_19043571,TSMA_panel
chr19,3125307,3125308,chr19_3125305_3125405,TSMA_panel
chr19,3125328,3125329,chr19_3125305_3125405,TSMA_panel
chr19,3125364,3125365,chr19_3125305_3125405,TSMA_panel
chr19,3125377,3125378,chr19_3125305_3125405,TSMA_panel
chr19,3125405,3125406,chr19_3125305_3125405,TSMA_panel
chr19,33794913,33794914,chr19_33794911_33794982,TSMA_panel
chr19,33794926,33794927,chr19_33794911_33794982,TSMA_panel
chr19,33794936,33794937,chr19_33794911_33794982,TSMA_panel
chr19,33794939,33794940,chr19_33794911_33794982,TSMA_panel
chr19,33794943,33794944,chr19_33794911_33794982,TSMA_panel
chr19,33794973,33794974,chr19_33794911_33794982,TSMA_panel
chr19,33794982,33794983,chr19_33794911_33794982,TSMA_panel
chr19,36607008,36607009,chr19_36607006_36607086,TSMA_panel
chr19,36607043,36607044,chr19_36607006_36607086,TSMA_panel
chr19,36607071,36607072,chr19_36607006_36607086,TSMA_panel
chr19,36607078,36607079,chr19_36607006_36607086,TSMA_panel
chr19,36607086,36607087,chr19_36607006_36607086,TSMA_panel
chr19,39282918,39282919,chr19_39282916_39283013,TSMA_panel
chr19,39282928,39282929,chr19_39282916_39283013,TSMA_panel
chr19,39282933,39282934,chr19_39282916_39283013,TSMA_panel
chr19,39282946,39282947,chr19_39282916_39283013,TSMA_panel
chr19,39282952,39282953,chr19_39282916_39283013,TSMA_panel
chr19,39282960,39282961,chr19_39282916_39283013,TSMA_panel
chr19,39282969,39282970,chr19_39282916_39283013,TSMA_panel
chr19,39282971,39282972,chr19_39282916_39283013,TSMA_panel
chr19,39282980,39282981,chr19_39282916_39283013,TSMA_panel
chr19,39282986,39282987,chr19_39282916_39283013,TSMA_panel
chr19,39282994,39282995,chr19_39282916_39283013,TSMA_panel
chr19,39283013,39283014,chr19_39282916_39283013,TSMA_panel
chr19,39283020,39283021,chr19_39283018_39283116,TSMA_panel
chr19,39283023,39283024,chr19_39283018_39283116,TSMA_panel
chr19,39283039,39283040,chr19_39283018_39283116,TSMA_panel
chr19,39283044,39283045,chr19_39283018_39283116,TSMA_panel
chr19,39283059,39283060,chr19_39283018_39283116,TSMA_panel
chr19,39283061,39283062,chr19_39283018_39283116,TSMA_panel
chr19,39283068,39283069,chr19_39283018_39283116,TSMA_panel
chr19,39283077,39283078,chr19_39283018_39283116,TSMA_panel
chr19,39283080,39283081,chr19_39283018_39283116,TSMA_panel
chr19,39283085,39283086,chr19_39283018_39283116,TSMA_panel
chr19,39283092,39283093,chr19_39283018_39283116,TSMA_panel
chr19,39283116,39283117,chr19_39283018_39283116,TSMA_panel
chr19,3973261,3973262,chr19_3973259_3973357,TSMA_panel
chr19,3973290,3973291,chr19_3973259_3973357,TSMA_panel
chr19,3973338,3973339,chr19_3973259_3973357,TSMA_panel
chr19,3973353,3973354,chr19_3973259_3973357,TSMA_panel
chr19,3973357,3973358,chr19_3973259_3973357,TSMA_panel
chr19,40871618,40871619,chr19_40871616_40871708,TSMA_panel
chr19,40871632,40871633,chr19_40871616_40871708,TSMA_panel
chr19,40871636,40871637,chr19_40871616_40871708,TSMA_panel
chr19,40871650,40871651,chr19_40871616_40871708,TSMA_panel
chr19,40871657,40871658,chr19_40871616_40871708,TSMA_panel
chr19,40871664,40871665,chr19_40871616_40871708,TSMA_panel
chr19,40871669,40871670,chr19_40871616_40871708,TSMA_panel
chr19,40871678,40871679,chr19_40871616_40871708,TSMA_panel
chr19,40871690,40871691,chr19_40871616_40871708,TSMA_panel
chr19,40871697,40871698,chr19_40871616_40871708,TSMA_panel
chr19,40871708,40871709,chr19_40871616_40871708,TSMA_panel
chr19,41120902,41120903,chr19_41120900_41120970,TSMA_panel
chr19,41120906,41120907,chr19_41120900_41120970,TSMA_panel
chr19,41120924,41120925,chr19_41120900_41120970,TSMA_panel
chr19,41120958,41120959,chr19_41120900_41120970,TSMA_panel
chr19,41120970,41120971,chr19_41120900_41120970,TSMA_panel
chr19,41381549,41381550,chr19_41381547_41381637,TSMA_panel
chr19,41381565,41381566,chr19_41381547_41381637,TSMA_panel
chr19,41381583,41381584,chr19_41381547_41381637,TSMA_panel
chr19,41381595,41381596,chr19_41381547_41381637,TSMA_panel
chr19,41381602,41381603,chr19_41381547_41381637,TSMA_panel
chr19,41381629,41381630,chr19_41381547_41381637,TSMA_panel
chr19,41381637,41381638,chr19_41381547_41381637,TSMA_panel
chr19,4327556,4327557,chr19_4327554_4327621,TSMA_panel
chr19,4327567,4327568,chr19_4327554_4327621,TSMA_panel
chr19,4327583,4327584,chr19_4327554_4327621,TSMA_panel
chr19,4327604,4327605,chr19_4327554_4327621,TSMA_panel
chr19,4327617,4327618,chr19_4327554_4327621,TSMA_panel
chr19,4327621,4327622,chr19_4327554_4327621,TSMA_panel
chr19,4327671,4327672,chr19_4327669_4327761,TSMA_panel
chr19,4327711,4327712,chr19_4327669_4327761,TSMA_panel
chr19,4327729,4327730,chr19_4327669_4327761,TSMA_panel
chr19,4327731,4327732,chr19_4327669_4327761,TSMA_panel
chr19,4327761,4327762,chr19_4327669_4327761,TSMA_panel
chr19,46270837,46270838,chr19_46270835_46270933,TSMA_panel
chr19,46270856,46270857,chr19_46270835_46270933,TSMA_panel
chr19,46270879,46270880,chr19_46270835_46270933,TSMA_panel
chr19,46270886,46270887,chr19_46270835_46270933,TSMA_panel
chr19,46270889,46270890,chr19_46270835_46270933,TSMA_panel
chr19,46270893,46270894,chr19_46270835_46270933,TSMA_panel
chr19,46270899,46270900,chr19_46270835_46270933,TSMA_panel
chr19,46270916,46270917,chr19_46270835_46270933,TSMA_panel
chr19,46270933,46270934,chr19_46270835_46270933,TSMA_panel
chr19,46282788,46282789,chr19_46282786_46282877,TSMA_panel
chr19,46282812,46282813,chr19_46282786_46282877,TSMA_panel
chr19,46282815,46282816,chr19_46282786_46282877,TSMA_panel
chr19,46282833,46282834,chr19_46282786_46282877,TSMA_panel
chr19,46282853,46282854,chr19_46282786_46282877,TSMA_panel
chr19,46282869,46282870,chr19_46282786_46282877,TSMA_panel
chr19,46282877,46282878,chr19_46282786_46282877,TSMA_panel
chr19,49128058,49128059,chr19_49128056_49128152,TSMA_panel
chr19,49128069,49128070,chr19_49128056_49128152,TSMA_panel
chr19,49128078,49128079,chr19_49128056_49128152,TSMA_panel
chr19,49128126,49128127,chr19_49128056_49128152,TSMA_panel
chr19,49128152,49128153,chr19_49128056_49128152,TSMA_panel
chr19,49636632,49636633,chr19_49636630_49636729,TSMA_panel
